config,model_name,alpha,threshold,sensitivity,specificity,youden_j,auc
Demographics,LDA,0.453025641025641,0.4143359065987195,0.6,0.5488721804511278,0.1488721804511277,0.6256430550059359
Demographics,LDA,0.4734358974358974,0.4137693732853816,0.6157894736842106,0.5413533834586466,0.15714285714285703,0.6256430550059359
Demographics,LDA,0.4938461538461538,0.3986865371807826,0.6631578947368421,0.5075187969924813,0.17067669172932343,0.6256430550059359
Demographics,LDA,0.5142564102564102,0.3944104884621222,0.6789473684210526,0.48872180451127817,0.16766917293233075,0.6256430550059359
Demographics,LDA,0.5346666666666666,0.3875067808777634,0.7052631578947368,0.4699248120300752,0.175187969924812,0.6256430550059359
Demographics,LDA,0.5550769230769231,0.3835382001480382,0.7210526315789474,0.4548872180451128,0.17593984962406006,0.6256430550059359
Demographics,LDA,0.5754871794871795,0.375862400141692,0.7368421052631579,0.42857142857142855,0.16541353383458635,0.6256430550059359
Demographics,LDA,0.5958974358974359,0.3753637377282822,0.7473684210526316,0.41729323308270677,0.1646616541353383,0.6256430550059359
Demographics,LDA,0.6163076923076923,0.3659790558007814,0.7684210526315789,0.39097744360902253,0.15939849624060143,0.6256430550059359
Demographics,LDA,0.6367179487179487,0.3517400235520009,0.8210526315789474,0.36466165413533835,0.18571428571428572,0.6256430550059359
Demographics,LDA,0.6571282051282051,0.3471205943032582,0.8315789473684211,0.3533834586466165,0.18496240601503766,0.6256430550059359
Demographics,LDA,0.6775384615384615,0.3379461907282723,0.8631578947368421,0.32706766917293234,0.19022556390977452,0.6256430550059359
Demographics,LDA,0.6979487179487179,0.3295030593145912,0.8789473684210526,0.3082706766917293,0.18721804511278184,0.6256430550059359
Demographics,LDA,0.7183589743589743,0.3119760317893447,0.9052631578947369,0.2857142857142857,0.19097744360902258,0.6256430550059359
Demographics,LDA,0.7387692307692307,0.2993186814873152,0.9263157894736842,0.2669172932330827,0.19323308270676698,0.6256430550059359
Demographics,LDA,0.7591794871794871,0.2949711599881315,0.9315789473684211,0.2518796992481203,0.18345864661654132,0.6256430550059359
Demographics,LDA,0.7795897435897436,0.2785179617887929,0.9526315789473684,0.22180451127819548,0.17443609022556394,0.6256430550059359
Demographics,LDA,0.8,0.2785179617887929,0.9526315789473684,0.22180451127819548,0.17443609022556394,0.6256430550059359
Demographics,Lasso,0.004,0.6680235624785101,0.0,0.9962406015037594,-0.003759398496240629,0.623209339137317
Demographics,Lasso,0.02441025641025641,0.639475477223412,0.005263157894736842,0.9849624060150376,-0.009774436090225547,0.623209339137317
Demographics,Lasso,0.04482051282051282,0.6016733884522928,0.02631578947368421,0.9624060150375939,-0.011278195488721887,0.623209339137317
Demographics,Lasso,0.06523076923076923,0.5845687447010719,0.07894736842105263,0.9398496240601504,0.018796992481203034,0.623209339137317
Demographics,Lasso,0.08564102564102564,0.575168085944572,0.1,0.924812030075188,0.024812030075187952,0.623209339137317
Demographics,Lasso,0.10605128205128206,0.5495493379774222,0.16842105263157894,0.8947368421052632,0.06315789473684208,0.623209339137317
Demographics,Lasso,0.12646153846153846,0.5466645988462648,0.17894736842105263,0.8796992481203008,0.0586466165413535,0.623209339137317
Demographics,Lasso,0.1468717948717949,0.5388915086272215,0.18421052631578946,0.868421052631579,0.05263157894736836,0.623209339137317
Demographics,Lasso,0.1672820512820513,0.5273132755364878,0.23157894736842105,0.8345864661654135,0.06616541353383454,0.623209339137317
Demographics,Lasso,0.18769230769230769,0.5192112819555236,0.23684210526315788,0.8233082706766918,0.06015037593984962,0.623209339137317
Demographics,Lasso,0.2081025641025641,0.5082115514825278,0.2789473684210526,0.7969924812030075,0.07593984962405997,0.623209339137317
Demographics,Lasso,0.2285128205128205,0.4994712601728031,0.3,0.7744360902255639,0.07443609022556386,0.623209339137317
Demographics,Lasso,0.2489230769230769,0.4829433704107533,0.37894736842105264,0.7518796992481203,0.13082706766917296,0.623209339137317
Demographics,Lasso,0.2693333333333333,0.4797328865201826,0.3894736842105263,0.7443609022556391,0.13383458646616542,0.623209339137317
Demographics,Lasso,0.28974358974358977,0.4670287930362355,0.47368421052631576,0.7105263157894737,0.18421052631578938,0.623209339137317
Demographics,Lasso,0.31015384615384617,0.4600619171127857,0.48947368421052634,0.6917293233082706,0.18120300751879692,0.623209339137317
Demographics,Lasso,0.33056410256410257,0.457027220975297,0.5,0.6766917293233082,0.17669172932330834,0.623209339137317
Demographics,Lasso,0.35097435897435897,0.4535236831920977,0.5052631578947369,0.6691729323308271,0.17443609022556394,0.623209339137317
Demographics,Lasso,0.37138461538461537,0.4470601742629719,0.5105263157894737,0.6390977443609023,0.149624060150376,0.623209339137317
Demographics,Lasso,0.3917948717948718,0.4409468157224804,0.5473684210526316,0.6127819548872181,0.1601503759398497,0.623209339137317
Demographics,Lasso,0.4122051282051282,0.4314693085509351,0.5894736842105263,0.5902255639097744,0.17969924812030058,0.623209339137317
Demographics,Lasso,0.4326153846153846,0.42508179042819,0.6,0.5789473684210527,0.17894736842105274,0.623209339137317
Demographics,Lasso,0.453025641025641,0.4168474461847993,0.6263157894736842,0.5488721804511278,0.175187969924812,0.623209339137317
Demographics,Lasso,0.4734358974358974,0.4135263275494543,0.6526315789473685,0.5338345864661654,0.18646616541353378,0.623209339137317
Demographics,Lasso,0.4938461538461538,0.4076919591759831,0.6684210526315789,0.5075187969924813,0.17593984962406006,0.623209339137317
Demographics,Lasso,0.5142564102564102,0.4063383861966452,0.6894736842105263,0.48872180451127817,0.17819548872180446,0.623209339137317
Demographics,Lasso,0.5346666666666666,0.4063383861966452,0.6894736842105263,0.48872180451127817,0.17819548872180446,0.623209339137317
Demographics,Lasso,0.5550769230769231,0.3978120672632978,0.7105263157894737,0.45112781954887216,0.16165413533834583,0.623209339137317
Demographics,Lasso,0.5754871794871795,0.3860666588581676,0.7736842105263158,0.424812030075188,0.19849624060150362,0.623209339137317
Demographics,Lasso,0.5958974358974359,0.378742584434059,0.8052631578947368,0.40601503759398494,0.21127819548872173,0.623209339137317
Demographics,Lasso,0.6163076923076923,0.3751448492715968,0.8105263157894737,0.39097744360902253,0.2015037593984963,0.623209339137317
Demographics,Lasso,0.6367179487179487,0.3667979334191873,0.8157894736842105,0.36466165413533835,0.18045112781954886,0.623209339137317
Demographics,Lasso,0.6571282051282051,0.3565444747066463,0.8421052631578947,0.3458646616541353,0.1879699248120299,0.623209339137317
Demographics,Lasso,0.6775384615384615,0.3519099656170322,0.8473684210526315,0.3308270676691729,0.17819548872180446,0.623209339137317
Demographics,Lasso,0.6979487179487179,0.3403479517876393,0.868421052631579,0.30451127819548873,0.17293233082706783,0.623209339137317
Demographics,Lasso,0.7183589743589743,0.3269401447642699,0.9157894736842105,0.2894736842105263,0.20526315789473681,0.623209339137317
Demographics,Lasso,0.7387692307692307,0.3137536885837981,0.9263157894736842,0.2631578947368421,0.18947368421052624,0.623209339137317
Demographics,Lasso,0.7591794871794871,0.3092566517714591,0.9421052631578948,0.24436090225563908,0.18646616541353378,0.623209339137317
Demographics,Lasso,0.7795897435897436,0.298653005526966,0.9578947368421052,0.22180451127819548,0.1796992481203008,0.623209339137317
Demographics,Lasso,0.8,0.2930174473879264,0.9631578947368421,0.20676691729323307,0.16992481203007515,0.623209339137317
Demographics,Logistic Regression,0.004,0.6890816815603393,0.0,0.9962406015037594,-0.003759398496240629,0.625959635931935
Demographics,Logistic Regression,0.02441025641025641,0.6567508275893251,0.005263157894736842,0.9849624060150376,-0.009774436090225547,0.625959635931935
Demographics,Logistic Regression,0.04482051282051282,0.6198093210281262,0.02631578947368421,0.9661654135338346,-0.007518796992481258,0.625959635931935
Demographics,Logistic Regression,0.06523076923076923,0.5957539169988679,0.08947368421052632,0.943609022556391,0.03308270676691727,0.625959635931935
Demographics,Logistic Regression,0.08564102564102564,0.5817387538863631,0.12105263157894737,0.9172932330827067,0.03834586466165413,0.625959635931935
Demographics,Logistic Regression,0.10605128205128206,0.5693168739045177,0.1631578947368421,0.8984962406015038,0.06165413533834596,0.625959635931935
Demographics,Logistic Regression,0.12646153846153846,0.5592151776349218,0.17894736842105263,0.8759398496240601,0.05488721804511276,0.625959635931935
Demographics,Logistic Regression,0.1468717948717949,0.5433635943480959,0.22105263157894736,0.8533834586466166,0.07443609022556386,0.625959635931935
Demographics,Logistic Regression,0.1672820512820513,0.5317833377307135,0.23684210526315788,0.8383458646616542,0.07518796992481214,0.625959635931935
Demographics,Logistic Regression,0.18769230769230769,0.5245703647884219,0.2578947368421053,0.8195488721804511,0.07744360902255654,0.625959635931935
Demographics,Logistic Regression,0.2081025641025641,0.5101166303392685,0.30526315789473685,0.793233082706767,0.09849624060150375,0.625959635931935
Demographics,Logistic Regression,0.2285128205128205,0.4978638075424437,0.3736842105263158,0.7819548872180451,0.1556390977443609,0.625959635931935
Demographics,Logistic Regression,0.2489230769230769,0.4884118468815758,0.38421052631578945,0.7593984962406015,0.14360902255639107,0.625959635931935
Demographics,Logistic Regression,0.2693333333333333,0.4779426074531103,0.42105263157894735,0.7330827067669173,0.1541353383458648,0.625959635931935
Demographics,Logistic Regression,0.28974358974358977,0.4712254102623701,0.4789473684210526,0.7218045112781954,0.20075187969924801,0.625959635931935
Demographics,Logistic Regression,0.31015384615384617,0.4644605260356882,0.5,0.6917293233082706,0.19172932330827064,0.625959635931935
Demographics,Logistic Regression,0.33056410256410257,0.4595540191641565,0.5052631578947369,0.6804511278195489,0.18571428571428572,0.625959635931935
Demographics,Logistic Regression,0.35097435897435897,0.4467081626148383,0.5368421052631579,0.650375939849624,0.18721804511278206,0.625959635931935
Demographics,Logistic Regression,0.37138461538461537,0.4365766961166751,0.5578947368421052,0.631578947368421,0.18947368421052624,0.625959635931935
Demographics,Logistic Regression,0.3917948717948718,0.4365766961166751,0.5578947368421052,0.631578947368421,0.18947368421052624,0.625959635931935
Demographics,Logistic Regression,0.4122051282051282,0.4264978876966199,0.5684210526315789,0.5977443609022557,0.16616541353383463,0.625959635931935
Demographics,Logistic Regression,0.4326153846153846,0.419614241724639,0.5894736842105263,0.5789473684210527,0.16842105263157903,0.625959635931935
Demographics,Logistic Regression,0.453025641025641,0.4134985301903949,0.6105263157894737,0.5488721804511278,0.15939849624060143,0.625959635931935
Demographics,Logistic Regression,0.4734358974358974,0.4068358944389632,0.6263157894736842,0.5338345864661654,0.1601503759398497,0.625959635931935
Demographics,Logistic Regression,0.4938461538461538,0.3966566554463375,0.6631578947368421,0.5075187969924813,0.17067669172932343,0.625959635931935
Demographics,Logistic Regression,0.5142564102564102,0.3941245616479976,0.6789473684210526,0.49624060150375937,0.175187969924812,0.625959635931935
Demographics,Logistic Regression,0.5346666666666666,0.3865308876433556,0.7052631578947368,0.4699248120300752,0.175187969924812,0.625959635931935
Demographics,Logistic Regression,0.5550769230769231,0.3823879740816494,0.7210526315789474,0.4548872180451128,0.17593984962406006,0.625959635931935
Demographics,Logistic Regression,0.5754871794871795,0.3760535578304417,0.7368421052631579,0.4323308270676692,0.16917293233082709,0.625959635931935
Demographics,Logistic Regression,0.5958974358974359,0.3692868895199613,0.7526315789473684,0.40977443609022557,0.1624060150375941,0.625959635931935
Demographics,Logistic Regression,0.6163076923076923,0.3585212156012943,0.7789473684210526,0.39097744360902253,0.16992481203007515,0.625959635931935
Demographics,Logistic Regression,0.6367179487179487,0.3556360954937191,0.8157894736842105,0.37218045112781956,0.18796992481203012,0.625959635931935
Demographics,Logistic Regression,0.6571282051282051,0.3447256096091117,0.8315789473684211,0.3533834586466165,0.18496240601503766,0.625959635931935
Demographics,Logistic Regression,0.6775384615384615,0.3343798154482151,0.8631578947368421,0.32706766917293234,0.19022556390977452,0.625959635931935
Demographics,Logistic Regression,0.6979487179487179,0.3279179964943532,0.8789473684210526,0.3082706766917293,0.18721804511278184,0.625959635931935
Demographics,Logistic Regression,0.7183589743589743,0.3100702480371466,0.9052631578947369,0.2857142857142857,0.19097744360902258,0.625959635931935
Demographics,Logistic Regression,0.7387692307692307,0.2986646480955918,0.9263157894736842,0.2669172932330827,0.19323308270676698,0.625959635931935
Demographics,Logistic Regression,0.7591794871794871,0.292770745095441,0.9315789473684211,0.2556390977443609,0.18721804511278206,0.625959635931935
Demographics,Logistic Regression,0.7795897435897436,0.2760502390144683,0.9526315789473684,0.22180451127819548,0.17443609022556394,0.625959635931935
Demographics,Logistic Regression,0.8,0.2760502390144683,0.9526315789473684,0.22180451127819548,0.17443609022556394,0.625959635931935
Demographics,SVM,0.004,0.6454127927271179,0.010526315789473684,0.9962406015037594,0.006766917293232977,0.6221408785120697
Demographics,SVM,0.02441025641025641,0.6228133771495193,0.02631578947368421,0.981203007518797,0.007518796992481258,0.6221408785120697
Demographics,SVM,0.04482051282051282,0.6001848182712679,0.05263157894736842,0.9699248120300752,0.022556390977443552,0.6221408785120697
Demographics,SVM,0.06523076923076923,0.5831485339629129,0.06315789473684211,0.9398496240601504,0.003007518796992459,0.6221408785120697
Demographics,SVM,0.08564102564102564,0.5680240515244905,0.08421052631578947,0.9210526315789473,0.0052631578947368585,0.6221408785120697
Demographics,SVM,0.10605128205128206,0.5419297054629506,0.11052631578947368,0.9022556390977443,0.012781954887217895,0.6221408785120697
Demographics,SVM,0.12646153846153846,0.534539540351842,0.15789473684210525,0.8796992481203008,0.03759398496240607,0.6221408785120697
Demographics,SVM,0.1468717948717949,0.5231641902716982,0.24210526315789474,0.8533834586466166,0.09548872180451129,0.6221408785120697
Demographics,SVM,0.1672820512820513,0.5115859280221408,0.29473684210526313,0.8421052631578947,0.13684210526315788,0.6221408785120697
Demographics,SVM,0.18769230769230769,0.5055925877267996,0.3105263157894737,0.8195488721804511,0.1300751879699249,0.6221408785120697
Demographics,SVM,0.2081025641025641,0.4932301729176406,0.3894736842105263,0.8007518796992481,0.1902255639097743,0.6221408785120697
Demographics,SVM,0.2285128205128205,0.4801190635345311,0.41578947368421054,0.7894736842105263,0.20526315789473681,0.6221408785120697
Demographics,SVM,0.2489230769230769,0.4630595747858231,0.4789473684210526,0.7518796992481203,0.23082706766917283,0.6221408785120697
Demographics,SVM,0.2693333333333333,0.4612342244224918,0.49473684210526314,0.7481203007518797,0.24285714285714288,0.6221408785120697
Demographics,SVM,0.28974358974358977,0.4319755244385229,0.5263157894736842,0.7105263157894737,0.23684210526315796,0.6221408785120697
Demographics,SVM,0.31015384615384617,0.4256060772198896,0.5421052631578948,0.7030075187969925,0.24511278195488728,0.6221408785120697
Demographics,SVM,0.33056410256410257,0.4005421416193255,0.5631578947368421,0.6804511278195489,0.24360902255639094,0.6221408785120697
Demographics,SVM,0.35097435897435897,0.3921647419866799,0.5736842105263158,0.6578947368421053,0.2315789473684211,0.6221408785120697
Demographics,SVM,0.37138461538461537,0.3846735480560748,0.5947368421052631,0.6353383458646616,0.23007518796992477,0.6221408785120697
Demographics,SVM,0.3917948717948718,0.3736389927433958,0.6105263157894737,0.6203007518796992,0.23082706766917305,0.6221408785120697
Demographics,SVM,0.4122051282051282,0.3666387397232014,0.6210526315789474,0.5902255639097744,0.21127819548872173,0.6221408785120697
Demographics,SVM,0.4326153846153846,0.362122267244917,0.6421052631578947,0.5714285714285714,0.21353383458646613,0.6221408785120697
Demographics,SVM,0.453025641025641,0.3617312813377499,0.6684210526315789,0.5488721804511278,0.21729323308270665,0.6221408785120697
Demographics,SVM,0.4734358974358974,0.3617137080624719,0.6736842105263158,0.5375939849624061,0.21127819548872173,0.6221408785120697
Demographics,SVM,0.4938461538461538,0.3613687743965949,0.6789473684210526,0.5075187969924813,0.18646616541353378,0.6221408785120697
Demographics,SVM,0.5142564102564102,0.3612935697624818,0.7052631578947368,0.48872180451127817,0.19398496240601504,0.6221408785120697
Demographics,SVM,0.5346666666666666,0.3610615433293762,0.7315789473684211,0.4699248120300752,0.2015037593984963,0.6221408785120697
Demographics,SVM,0.5550769230769231,0.3610449468413902,0.7421052631578947,0.45864661654135336,0.20075187969924801,0.6221408785120697
Demographics,SVM,0.5754871794871795,0.3609002641562513,0.7526315789473684,0.44360902255639095,0.19624060150375944,0.6221408785120697
Demographics,SVM,0.5958974358974359,0.3605932950384305,0.7894736842105263,0.40977443609022557,0.1992481203007519,0.6221408785120697
Demographics,SVM,0.6163076923076923,0.3605902853644345,0.7947368421052632,0.40225563909774437,0.1969924812030075,0.6221408785120697
Demographics,SVM,0.6367179487179487,0.3605620209648284,0.8052631578947368,0.36466165413533835,0.16992481203007515,0.6221408785120697
Demographics,SVM,0.6571282051282051,0.3605589903945069,0.8157894736842105,0.34962406015037595,0.16541353383458635,0.6221408785120697
Demographics,SVM,0.6775384615384615,0.3605589903945069,0.8157894736842105,0.34962406015037595,0.16541353383458635,0.6221408785120697
Demographics,SVM,0.6979487179487179,0.3605230877721609,0.8210526315789474,0.31954887218045114,0.1406015037593984,0.6221408785120697
Demographics,SVM,0.7183589743589743,0.3603874529476073,0.8315789473684211,0.2932330827067669,0.12481203007518804,0.6221408785120697
Demographics,SVM,0.7387692307692307,0.3603874529476073,0.8315789473684211,0.2932330827067669,0.12481203007518804,0.6221408785120697
Demographics,SVM,0.7591794871794871,0.3597417687434699,0.8421052631578947,0.24812030075187969,0.09022556390977443,0.6221408785120697
Demographics,SVM,0.7795897435897436,0.3594790538999019,0.8526315789473684,0.24060150375939848,0.09323308270676689,0.6221408785120697
Demographics,SVM,0.8,0.3560076018589265,0.8789473684210526,0.20300751879699247,0.08195488721804511,0.6221408785120697
Demographics,XGBoost,0.004,0.9634101986885072,0.010526315789473684,0.9962406015037594,0.006766917293232977,0.6567669172932331
Demographics,XGBoost,0.02441025641025641,0.9437562823295592,0.13157894736842105,0.9774436090225563,0.10902255639097747,0.6567669172932331
Demographics,XGBoost,0.04482051282051282,0.940154790878296,0.14210526315789473,0.9624060150375939,0.10451127819548867,0.6567669172932331
Demographics,XGBoost,0.06523076923076923,0.9330494403839112,0.21578947368421053,0.9398496240601504,0.1556390977443609,0.6567669172932331
Demographics,XGBoost,0.08564102564102564,0.9312299489974976,0.22631578947368422,0.9210526315789473,0.1473684210526316,0.6567669172932331
Demographics,XGBoost,0.10605128205128206,0.927420139312744,0.2631578947368421,0.8984962406015038,0.16165413533834583,0.6567669172932331
Demographics,XGBoost,0.12646153846153846,0.9237646460533142,0.29473684210526313,0.8796992481203008,0.17443609022556394,0.6567669172932331
Demographics,XGBoost,0.1468717948717949,0.9200016260147096,0.32105263157894737,0.8533834586466166,0.17443609022556394,0.6567669172932331
Demographics,XGBoost,0.1672820512820513,0.9111306071281432,0.3684210526315789,0.8345864661654135,0.20300751879699241,0.6567669172932331
Demographics,XGBoost,0.18769230769230769,0.9083867073059082,0.3736842105263158,0.8157894736842105,0.18947368421052624,0.6567669172932331
Demographics,XGBoost,0.2081025641025641,0.9034782648086548,0.4052631578947368,0.793233082706767,0.19849624060150384,0.6567669172932331
Demographics,XGBoost,0.2285128205128205,0.8984447717666626,0.42105263157894735,0.7744360902255639,0.19548872180451138,0.6567669172932331
Demographics,XGBoost,0.2489230769230769,0.89544677734375,0.4263157894736842,0.7518796992481203,0.17819548872180446,0.6567669172932331
Demographics,XGBoost,0.2693333333333333,0.8953694701194763,0.43157894736842106,0.7406015037593985,0.17218045112781954,0.6567669172932331
Demographics,XGBoost,0.28974358974358977,0.8925528526306152,0.4473684210526316,0.7142857142857143,0.16165413533834583,0.6567669172932331
Demographics,XGBoost,0.31015384615384617,0.8897646069526672,0.4842105263157895,0.6954887218045113,0.1796992481203008,0.6567669172932331
Demographics,XGBoost,0.33056410256410257,0.8876974582672119,0.5368421052631579,0.6766917293233082,0.21353383458646613,0.6567669172932331
Demographics,XGBoost,0.35097435897435897,0.8847890496253967,0.5578947368421052,0.6616541353383458,0.21954887218045105,0.6567669172932331
Demographics,XGBoost,0.37138461538461537,0.8824553489685059,0.5684210526315789,0.6390977443609023,0.2075187969924812,0.6567669172932331
Demographics,XGBoost,0.3917948717948718,0.8800634145736694,0.5947368421052631,0.6203007518796992,0.21503759398496225,0.6567669172932331
Demographics,XGBoost,0.4122051282051282,0.8792106509208679,0.6052631578947368,0.6015037593984962,0.20676691729323293,0.6567669172932331
Demographics,XGBoost,0.4326153846153846,0.8789182901382446,0.6157894736842106,0.5864661654135338,0.20225563909774436,0.6567669172932331
Demographics,XGBoost,0.453025641025641,0.8718999624252319,0.6526315789473685,0.5526315789473685,0.20526315789473681,0.6567669172932331
Demographics,XGBoost,0.4734358974358974,0.8718751072883606,0.6789473684210526,0.5300751879699248,0.20902255639097733,0.6567669172932331
Demographics,XGBoost,0.4938461538461538,0.865646243095398,0.6842105263157895,0.518796992481203,0.20300751879699241,0.6567669172932331
Demographics,XGBoost,0.5142564102564102,0.8621147871017456,0.7105263157894737,0.48872180451127817,0.1992481203007519,0.6567669172932331
Demographics,XGBoost,0.5346666666666666,0.860176682472229,0.7157894736842105,0.4774436090225564,0.19323308270676698,0.6567669172932331
Demographics,XGBoost,0.5550769230769231,0.8469253182411194,0.7526315789473684,0.4473684210526316,0.19999999999999996,0.6567669172932331
Demographics,XGBoost,0.5754871794871795,0.8434630632400513,0.7842105263157895,0.424812030075188,0.20902255639097733,0.6567669172932331
Demographics,XGBoost,0.5958974358974359,0.837147057056427,0.8157894736842105,0.40977443609022557,0.22556390977443597,0.6567669172932331
Demographics,XGBoost,0.6163076923076923,0.8308267593383789,0.8421052631578947,0.39473684210526316,0.23684210526315796,0.6567669172932331
Demographics,XGBoost,0.6367179487179487,0.823642373085022,0.8526315789473684,0.37969924812030076,0.23233082706766917,0.6567669172932331
Demographics,XGBoost,0.6571282051282051,0.823642373085022,0.8526315789473684,0.37969924812030076,0.23233082706766917,0.6567669172932331
Demographics,XGBoost,0.6775384615384615,0.8078045845031738,0.8789473684210526,0.32706766917293234,0.20601503759398487,0.6567669172932331
Demographics,XGBoost,0.6979487179487179,0.8078045845031738,0.8789473684210526,0.32706766917293234,0.20601503759398487,0.6567669172932331
Demographics,XGBoost,0.7183589743589743,0.7886332273483276,0.8947368421052632,0.2819548872180451,0.17669172932330834,0.6567669172932331
Demographics,XGBoost,0.7387692307692307,0.7759959101676941,0.9052631578947369,0.2669172932330827,0.17218045112781954,0.6567669172932331
Demographics,XGBoost,0.7591794871794871,0.76288241147995,0.9105263157894737,0.24436090225563908,0.15488721804511285,0.6567669172932331
Demographics,XGBoost,0.7795897435897436,0.7206071615219116,0.9210526315789473,0.22180451127819548,0.1428571428571428,0.6567669172932331
Demographics,XGBoost,0.8,0.7206071615219116,0.9210526315789473,0.22180451127819548,0.1428571428571428,0.6567669172932331
Full Questionnaire,Elastic Net,0.004,0.9255095788613128,0.4368421052631579,0.9962406015037594,0.4330827067669172,0.9440838939453898
Full Questionnaire,Elastic Net,0.02441025641025641,0.6911869047240123,0.8578947368421053,0.9849624060150376,0.842857142857143,0.9440838939453898
Full Questionnaire,Elastic Net,0.04482051282051282,0.6478799643657126,0.8631578947368421,0.9736842105263158,0.836842105263158,0.9440838939453898
Full Questionnaire,Elastic Net,0.06523076923076923,0.5557042249791528,0.8736842105263158,0.9360902255639098,0.8097744360902257,0.9440838939453898
Full Questionnaire,Elastic Net,0.08564102564102564,0.5254518325241349,0.8894736842105263,0.9323308270676691,0.8218045112781955,0.9440838939453898
Full Questionnaire,Elastic Net,0.10605128205128206,0.3894440453955516,0.8947368421052632,0.9097744360902256,0.8045112781954886,0.9440838939453898
